"additionalInfoDescription1","additionalInfoDescription2","additionalInfoDescription3","additionalInfoDescription4","additionalInfoDescription5","additionalInfoDescription6","additionalInfoTitle1","additionalInfoTitle2","additionalInfoTitle3","additionalInfoTitle4","additionalInfoTitle5","additionalInfoTitle6","collections","customTextCharLimit1","customTextCharLimit2","customTextField1","customTextField2","customTextMandatory1","customTextMandatory2","description","discountMode","discountValue","fieldType","handleIds","inventory","name","price","productImageUrl","productOptionDescription1","productOptionDescription2","productOptionDescription3","productOptionDescription4","productOptionDescription5","productOptionDescription6","productOptionName1","productOptionName2","productOptionName3","productOptionName4","productOptionName5","productOptionName6","productOptionType1","productOptionType2","productOptionType3","productOptionType4","productOptionType5","productOptionType6","ribbon","sku","surcharge","visible","weight"
"All Masks are available upon request in several sizes:
Small Child ages 3-6
Childrens ages 7-12
Womens/Teenager
Mens
Please message me with special sizing requests for your order.
www.dominotrendz.com
Fitted masks 100%cotton, made in the USA
This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.
NOTE: Wearing a face mask is not a guarantee against infection.
Item is handmade by me. Thank you for looking.
Machine wash and lay flat to dry.
 
 ","Please provide sizing choice in NOTE with purchase, we are currently making changes to accomodate sizing selection at purchase for your ease.","All masks are made to order, please allow 3-5 business days before shipment of order.
With the current Covid Pandemic we are all feeling the consequences of late deliveries, please know we are working to get all our orders out on a timely basis. To ensure prompt delivery!","","","","Sizing","Sizing","Made to order","","","","Scrub Caps","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_ef529566-b17f-259d-93c4-7dd0c90dd0ad1","2","Navy Baby Yoda","10.0","a680d7_5bbb6bc1cdfa4927bbc2f48536706cdd~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"All Masks are available upon request in several sizes:
Small Child ages 3-6
Childrens ages 7-12
Womens/Teenager
Mens
Please message me with special sizing requests for your order.
www.dominotrendz.com
Fitted masks 100%cotton, made in the USA
This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.
NOTE: Wearing a face mask is not a guarantee against infection.
Item is handmade by me. Thank you for looking.
Machine wash and lay flat to dry.
 
 ","Please provide sizing choice in NOTE with purchase, we are currently making changes to accomodate sizing selection at purchase for your ease.","All masks are made to order, please allow 3-5 business days before shipment of order.
With the current Covid Pandemic we are all feeling the consequences of late deliveries, please know we are working to get all our orders out on a timely basis. To ensure prompt delivery!","","","","Sizing","Sizing","Made to order","","","","Zippy Clutch","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_ef529566-b17f-259d-93c4-7dd0c90dd0ad2","2","Navy Baby Yoda","10.0","a680d7_5bbb6bc1cdfa4927bbc2f48536706cdd~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"All Masks are available upon request in several sizes:
Small Child ages 3-6
Childrens ages 7-12
Womens/Teenager
Mens
Please message me with special sizing requests for your order.
www.dominotrendz.com
Fitted masks 100%cotton, made in the USA
This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.
NOTE: Wearing a face mask is not a guarantee against infection.
Item is handmade by me. Thank you for looking.
Machine wash and lay flat to dry.
 
 ","Please provide sizing choice in NOTE with purchase, we are currently making changes to accomodate sizing selection at purchase for your ease.","All masks are made to order, please allow 3-5 business days before shipment of order.
With the current Covid Pandemic we are all feeling the consequences of late deliveries, please know we are working to get all our orders out on a timely basis. To ensure prompt delivery!","","","","Sizing","Sizing","Made to order","","","","Pleated Masks","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_194f0f34-f0b2-29cc-99e3-87e5cfed9f960","2","Comic Book","8.0","a680d7_78b01c9edd33424e870e5a45e9e1d058~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"All Masks are available upon request in several sizes:
Small Child ages 3-6
Childrens ages 7-12
Womens/Teenager
Mens
Please message me with special sizing requests for your order.
www.dominotrendz.com
Fitted masks 100%cotton, made in the USA
This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.
NOTE: Wearing a face mask is not a guarantee against infection.
Item is handmade by me. Thank you for looking.
Machine wash and lay flat to dry.
 
 ","Please provide sizing choice in NOTE with purchase, we are currently making changes to accomodate sizing selection at purchase for your ease.","All masks are made to order, please allow 3-5 business days before shipment of order.
With the current Covid Pandemic we are all feeling the consequences of late deliveries, please know we are working to get all our orders out on a timely basis. To ensure prompt delivery!","","","","Sizing","Sizing","Made to order","","","","Scrub Caps","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_194f0f34-f0b2-29cc-99e3-87e5cfed9f961","2","Comic Book","8.0","a680d7_78b01c9edd33424e870e5a45e9e1d058~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"All Masks are available upon request in several sizes:
Small Child ages 3-6
Childrens ages 7-12
Womens/Teenager
Mens
Please message me with special sizing requests for your order.
www.dominotrendz.com
Fitted masks 100%cotton, made in the USA
This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.
NOTE: Wearing a face mask is not a guarantee against infection.
Item is handmade by me. Thank you for looking.
Machine wash and lay flat to dry.
 
 ","Please provide sizing choice in NOTE with purchase, we are currently making changes to accomodate sizing selection at purchase for your ease.","All masks are made to order, please allow 3-5 business days before shipment of order.
With the current Covid Pandemic we are all feeling the consequences of late deliveries, please know we are working to get all our orders out on a timely basis. To ensure prompt delivery!","","","","Sizing","Sizing","Made to order","","","","Zippy Clutch","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_194f0f34-f0b2-29cc-99e3-87e5cfed9f962","2","Comic Book","8.0","a680d7_78b01c9edd33424e870e5a45e9e1d058~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"All Masks are available upon request in several sizes:
Small Child ages 3-6
Childrens ages 7-12
Womens/Teenager
Mens
Please message me with special sizing requests for your order.
www.dominotrendz.com
Fitted masks 100%cotton, made in the USA
This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.
NOTE: Wearing a face mask is not a guarantee against infection.
Item is handmade by me. Thank you for looking.
Machine wash and lay flat to dry.
 
 ","Please provide sizing choice in NOTE with purchase, we are currently making changes to accomodate sizing selection at purchase for your ease.","All masks are made to order, please allow 3-5 business days before shipment of order.
With the current Covid Pandemic we are all feeling the consequences of late deliveries, please know we are working to get all our orders out on a timely basis. To ensure prompt delivery!","","","","Sizing","Sizing","Made to order","","","","Pleated Masks","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_3955c160-0d1f-59f5-b100-5572ad76fcfa0","2","Original Six","12.0","a680d7_bd8c3a57a5894581bcfb1d1e3879ac2f~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"All Masks are available upon request in several sizes:
Small Child ages 3-6
Childrens ages 7-12
Womens/Teenager
Mens
Please message me with special sizing requests for your order.
www.dominotrendz.com
Fitted masks 100%cotton, made in the USA
This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.
NOTE: Wearing a face mask is not a guarantee against infection.
Item is handmade by me. Thank you for looking.
Machine wash and lay flat to dry.
 
 ","Please provide sizing choice in NOTE with purchase, we are currently making changes to accomodate sizing selection at purchase for your ease.","All masks are made to order, please allow 3-5 business days before shipment of order.
With the current Covid Pandemic we are all feeling the consequences of late deliveries, please know we are working to get all our orders out on a timely basis. To ensure prompt delivery!","","","","Sizing","Sizing","Made to order","","","","Scrub Caps","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_3955c160-0d1f-59f5-b100-5572ad76fcfa1","2","Original Six","12.0","a680d7_bd8c3a57a5894581bcfb1d1e3879ac2f~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"All Masks are available upon request in several sizes:
Small Child ages 3-6
Childrens ages 7-12
Womens/Teenager
Mens
Please message me with special sizing requests for your order.
www.dominotrendz.com
Fitted masks 100%cotton, made in the USA
This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.
NOTE: Wearing a face mask is not a guarantee against infection.
Item is handmade by me. Thank you for looking.
Machine wash and lay flat to dry.
 
 ","Please provide sizing choice in NOTE with purchase, we are currently making changes to accomodate sizing selection at purchase for your ease.","All masks are made to order, please allow 3-5 business days before shipment of order.
With the current Covid Pandemic we are all feeling the consequences of late deliveries, please know we are working to get all our orders out on a timely basis. To ensure prompt delivery!","","","","Sizing","Sizing","Made to order","","","","Zippy Clutch","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_3955c160-0d1f-59f5-b100-5572ad76fcfa2","2","Original Six","12.0","a680d7_bd8c3a57a5894581bcfb1d1e3879ac2f~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"All Masks are available upon request in several sizes:
Small Child ages 3-6
Childrens ages 7-12
Womens/Teenager
Mens
Please message me with special sizing requests for your order.
www.dominotrendz.com
Fitted masks 100%cotton, made in the USA
This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.
NOTE: Wearing a face mask is not a guarantee against infection.
Item is handmade by me. Thank you for looking.
Machine wash and lay flat to dry.
 
 ","Please provide sizing choice in NOTE with purchase, we are currently making changes to accomodate sizing selection at purchase for your ease.","All masks are made to order, please allow 3-5 business days before shipment of order.
With the current Covid Pandemic we are all feeling the consequences of late deliveries, please know we are working to get all our orders out on a timely basis. To ensure prompt delivery!","","","","Sizing","Sizing","Made to order","","","","Pleated Masks","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_4b97a1b4-151e-c341-b4f4-dc1c0da574470","2","Boston Red Sox","12.0","a680d7_7ccfc58748914c449297566abfc2652f~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"All Masks are available upon request in several sizes:
Small Child ages 3-6
Childrens ages 7-12
Womens/Teenager
Mens
Please message me with special sizing requests for your order.
www.dominotrendz.com
Fitted masks 100%cotton, made in the USA
This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.
NOTE: Wearing a face mask is not a guarantee against infection.
Item is handmade by me. Thank you for looking.
Machine wash and lay flat to dry.
 
 ","Please provide sizing choice in NOTE with purchase, we are currently making changes to accomodate sizing selection at purchase for your ease.","All masks are made to order, please allow 3-5 business days before shipment of order.
With the current Covid Pandemic we are all feeling the consequences of late deliveries, please know we are working to get all our orders out on a timely basis. To ensure prompt delivery!","","","","Sizing","Sizing","Made to order","","","","Scrub Caps","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_4b97a1b4-151e-c341-b4f4-dc1c0da574471","2","Boston Red Sox","12.0","a680d7_7ccfc58748914c449297566abfc2652f~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"All Masks are available upon request in several sizes:
Small Child ages 3-6
Childrens ages 7-12
Womens/Teenager
Mens
Please message me with special sizing requests for your order.
www.dominotrendz.com
Fitted masks 100%cotton, made in the USA
This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.
NOTE: Wearing a face mask is not a guarantee against infection.
Item is handmade by me. Thank you for looking.
Machine wash and lay flat to dry.
 
 ","Please provide sizing choice in NOTE with purchase, we are currently making changes to accomodate sizing selection at purchase for your ease.","All masks are made to order, please allow 3-5 business days before shipment of order.
With the current Covid Pandemic we are all feeling the consequences of late deliveries, please know we are working to get all our orders out on a timely basis. To ensure prompt delivery!","","","","Sizing","Sizing","Made to order","","","","Zippy Clutch","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_4b97a1b4-151e-c341-b4f4-dc1c0da574472","2","Boston Red Sox","12.0","a680d7_7ccfc58748914c449297566abfc2652f~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"All Masks are available upon request in several sizes:
Small Child ages 3-6
Childrens ages 7-12
Womens/Teenager
Mens
Please message me with special sizing requests for your order.
www.dominotrendz.com
Fitted masks 100%cotton, made in the USA
This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.
NOTE: Wearing a face mask is not a guarantee against infection.
Item is handmade by me. Thank you for looking.
Machine wash and lay flat to dry.
 
 ","Please provide sizing choice in NOTE with purchase, we are currently making changes to accomodate sizing selection at purchase for your ease.","All masks are made to order, please allow 3-5 business days before shipment of order.
With the current Covid Pandemic we are all feeling the consequences of late deliveries, please know we are working to get all our orders out on a timely basis. To ensure prompt delivery!","","","","Sizing","Sizing","Made to order","","","","Pleated Masks","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_10d1b03f-e32d-ba44-4245-851b7d8eeac60","2","Boston Celtics","12.0","a680d7_50c23aeabfa5455fa3f5933b0f6d2467~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"All Masks are available upon request in several sizes:
Small Child ages 3-6
Childrens ages 7-12
Womens/Teenager
Mens
Please message me with special sizing requests for your order.
www.dominotrendz.com
Fitted masks 100%cotton, made in the USA
This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.
NOTE: Wearing a face mask is not a guarantee against infection.
Item is handmade by me. Thank you for looking.
Machine wash and lay flat to dry.
 
 ","Please provide sizing choice in NOTE with purchase, we are currently making changes to accomodate sizing selection at purchase for your ease.","All masks are made to order, please allow 3-5 business days before shipment of order.
With the current Covid Pandemic we are all feeling the consequences of late deliveries, please know we are working to get all our orders out on a timely basis. To ensure prompt delivery!","","","","Sizing","Sizing","Made to order","","","","Scrub Caps","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_10d1b03f-e32d-ba44-4245-851b7d8eeac61","2","Boston Celtics","12.0","a680d7_50c23aeabfa5455fa3f5933b0f6d2467~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"All Masks are available upon request in several sizes:
Small Child ages 3-6
Childrens ages 7-12
Womens/Teenager
Mens
Please message me with special sizing requests for your order.
www.dominotrendz.com
Fitted masks 100%cotton, made in the USA
This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.
NOTE: Wearing a face mask is not a guarantee against infection.
Item is handmade by me. Thank you for looking.
Machine wash and lay flat to dry.
 
 ","Please provide sizing choice in NOTE with purchase, we are currently making changes to accomodate sizing selection at purchase for your ease.","All masks are made to order, please allow 3-5 business days before shipment of order.
With the current Covid Pandemic we are all feeling the consequences of late deliveries, please know we are working to get all our orders out on a timely basis. To ensure prompt delivery!","","","","Sizing","Sizing","Made to order","","","","Zippy Clutch","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_10d1b03f-e32d-ba44-4245-851b7d8eeac62","2","Boston Celtics","12.0","a680d7_50c23aeabfa5455fa3f5933b0f6d2467~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"All Masks are available upon request in several sizes:
Small Child ages 3-6
Childrens ages 7-12
Womens/Teenager
Mens
Please message me with special sizing requests for your order.
www.dominotrendz.com
Fitted masks 100%cotton, made in the USA
This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.
NOTE: Wearing a face mask is not a guarantee against infection.
Item is handmade by me. Thank you for looking.
Machine wash and lay flat to dry.
 
 ","Please provide sizing choice in NOTE with purchase, we are currently making changes to accomodate sizing selection at purchase for your ease.","All masks are made to order, please allow 3-5 business days before shipment of order.
With the current Covid Pandemic we are all feeling the consequences of late deliveries, please know we are working to get all our orders out on a timely basis. To ensure prompt delivery!","","","","Sizing","Sizing","Made to order","","","","Pleated Masks","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_5529082a-ecf1-4edc-f730-531dd82d9f760","2","Boston Bruins","12.0","a680d7_f0291a0cf1304d9fb5763c3b90d00562~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"All Masks are available upon request in several sizes:
Small Child ages 3-6
Childrens ages 7-12
Womens/Teenager
Mens
Please message me with special sizing requests for your order.
www.dominotrendz.com
Fitted masks 100%cotton, made in the USA
This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.
NOTE: Wearing a face mask is not a guarantee against infection.
Item is handmade by me. Thank you for looking.
Machine wash and lay flat to dry.
 
 ","Please provide sizing choice in NOTE with purchase, we are currently making changes to accomodate sizing selection at purchase for your ease.","All masks are made to order, please allow 3-5 business days before shipment of order.
With the current Covid Pandemic we are all feeling the consequences of late deliveries, please know we are working to get all our orders out on a timely basis. To ensure prompt delivery!","","","","Sizing","Sizing","Made to order","","","","Scrub Caps","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_5529082a-ecf1-4edc-f730-531dd82d9f761","2","Boston Bruins","12.0","a680d7_f0291a0cf1304d9fb5763c3b90d00562~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"All Masks are available upon request in several sizes:
Small Child ages 3-6
Childrens ages 7-12
Womens/Teenager
Mens
Please message me with special sizing requests for your order.
www.dominotrendz.com
Fitted masks 100%cotton, made in the USA
This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.
NOTE: Wearing a face mask is not a guarantee against infection.
Item is handmade by me. Thank you for looking.
Machine wash and lay flat to dry.
 
 ","Please provide sizing choice in NOTE with purchase, we are currently making changes to accomodate sizing selection at purchase for your ease.","All masks are made to order, please allow 3-5 business days before shipment of order.
With the current Covid Pandemic we are all feeling the consequences of late deliveries, please know we are working to get all our orders out on a timely basis. To ensure prompt delivery!","","","","Sizing","Sizing","Made to order","","","","Zippy Clutch","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_5529082a-ecf1-4edc-f730-531dd82d9f762","2","Boston Bruins","12.0","a680d7_f0291a0cf1304d9fb5763c3b90d00562~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"All Masks are available upon request in several sizes:
Small Child ages 3-6
Childrens ages 7-12
Womens/Teenager
Mens
Please message me with special sizing requests for your order.
www.dominotrendz.com
Fitted masks 100%cotton, made in the USA
This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.
NOTE: Wearing a face mask is not a guarantee against infection.
Item is handmade by me. Thank you for looking.
Machine wash and lay flat to dry.
 
 ","Please provide sizing choice in NOTE with purchase, we are currently making changes to accomodate sizing selection at purchase for your ease.","All masks are made to order, please allow 3-5 business days before shipment of order.
With the current Covid Pandemic we are all feeling the consequences of late deliveries, please know we are working to get all our orders out on a timely basis. To ensure prompt delivery!","","","","Sizing","Sizing","Made to order","","","","Pleated Masks","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_7cba126f-cf11-ffda-d9ca-a885e59bed770","2","Black and White Mickey Mouse","8.0","a680d7_162fbb0352c74f8e83c61a4ea241d719~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"All Masks are available upon request in several sizes:
Small Child ages 3-6
Childrens ages 7-12
Womens/Teenager
Mens
Please message me with special sizing requests for your order.
www.dominotrendz.com
Fitted masks 100%cotton, made in the USA
This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.
NOTE: Wearing a face mask is not a guarantee against infection.
Item is handmade by me. Thank you for looking.
Machine wash and lay flat to dry.
 
 ","Please provide sizing choice in NOTE with purchase, we are currently making changes to accomodate sizing selection at purchase for your ease.","All masks are made to order, please allow 3-5 business days before shipment of order.
With the current Covid Pandemic we are all feeling the consequences of late deliveries, please know we are working to get all our orders out on a timely basis. To ensure prompt delivery!","","","","Sizing","Sizing","Made to order","","","","Scrub Caps","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_7cba126f-cf11-ffda-d9ca-a885e59bed771","2","Black and White Mickey Mouse","8.0","a680d7_162fbb0352c74f8e83c61a4ea241d719~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"All Masks are available upon request in several sizes:
Small Child ages 3-6
Childrens ages 7-12
Womens/Teenager
Mens
Please message me with special sizing requests for your order.
www.dominotrendz.com
Fitted masks 100%cotton, made in the USA
This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.
NOTE: Wearing a face mask is not a guarantee against infection.
Item is handmade by me. Thank you for looking.
Machine wash and lay flat to dry.
 
 ","Please provide sizing choice in NOTE with purchase, we are currently making changes to accomodate sizing selection at purchase for your ease.","All masks are made to order, please allow 3-5 business days before shipment of order.
With the current Covid Pandemic we are all feeling the consequences of late deliveries, please know we are working to get all our orders out on a timely basis. To ensure prompt delivery!","","","","Sizing","Sizing","Made to order","","","","Zippy Clutch","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_7cba126f-cf11-ffda-d9ca-a885e59bed772","2","Black and White Mickey Mouse","8.0","a680d7_162fbb0352c74f8e83c61a4ea241d719~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"All Masks are available upon request in several sizes:
Small Child ages 3-6
Childrens ages 7-12
Womens/Teenager
Mens
Please message me with special sizing requests for your order.
www.dominotrendz.com
Fitted masks 100%cotton, made in the USA
This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.
NOTE: Wearing a face mask is not a guarantee against infection.
Item is handmade by me. Thank you for looking.
Machine wash and lay flat to dry.
 
 ","Please provide sizing choice in NOTE with purchase, we are currently making changes to accomodate sizing selection at purchase for your ease.","All masks are made to order, please allow 3-5 business days before shipment of order.
With the current Covid Pandemic we are all feeling the consequences of late deliveries, please know we are working to get all our orders out on a timely basis. To ensure prompt delivery!","","","","Sizing","Sizing","Made to order","","","","Pleated Masks","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_385bc19a-a62a-85d0-9105-c06ea953a33c0","2","Red Patriots","12.0","a680d7_8c50b2e467c2491eb8d9681ddb965f65~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
