handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2
product_f54eb90f-c00f-45e9-2dae-98c503801772,Product,Christmas Nutcracker,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_165cf969ed2241d4aba25ee2c59762be~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_30975c33-8dbe-b54b-86fd-72921b3025e4,Product,Disney Dumbo,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_126d7a4900d342d995342adb8dba8015~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_dffcff26-2d04-ba82-3532-52f153146936,Product,Christmas Cupcakes,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_31003dfb822249039ecfe1b7dbe6d948~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_97f1ed4f-8f6a-29ee-2852-739a3fb582c8,Product,Camo,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_62a66f4a232b4cfb80eedea516fd56cc~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a309bbd1-7859-679b-3f2e-997351765116,Product,Boston Bruins,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_1e35e773d3844529903823d2c1353c74~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,12.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b784320e-1322-d6a8-f22c-378387c288e8,Product,Peanuts Snoopy and Woodstock Christmas,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_0fdbffe15e3d4220b8ce1af5ed4bf57e~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae7a743b-49fc-72ea-d0a6-13f2be73ac8c,Product,Christmas Donuts,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_c1367b643ac7482e8b7c5489065dc231~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f69be82f-9a9f-0853-846f-39c5acc69cad,Product,Boston Bruins,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_5a0196ef9234487a87ae1d3c393690b0~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,12.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_da3fe61e-73c8-2133-7bdb-5e8eb9b4c050,Product,Boston Red Sox,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_a22c10084bf84c6ca6b3d0d1e03da5bb~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,12.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2ffccde-a7e4-638c-4777-3b12d19a6180,Product,Grinch Naughty or Nice,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_fbcf9b99ea144d218a556117409b7e40~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,10.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f6525a33-e391-8ca0-1a87-72c34fb54c23,Product,Frosty the Snow Man Christmas,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_0cb4bda7db3d4717b85e203fe933a92c~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,12.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_10eb8e41-5291-dcc5-a0ca-37fbcdf52b71,Product,Red Batik Christmas,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_d1bf3207f0bc4f61aa25d226cad43c52~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5e322186-0faa-808a-b560-1f22485abe69,Product,Kansas Christmas Winter Mask,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_8c1f514d888d4411b7fe59fceb368b0b~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ad58ee98-3a90-62b4-c153-5a705f115c11,Product,Golden Snow Flakes,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_9c4e945a98cd497b9d6da1f4d7914260~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f15aea92-698c-7524-b423-9296f0912909,Product,Poinsettia,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_cbb37a3853aa44479eaf40ce3dc939ce~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,10.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6ad92614-5977-2cf0-1fbf-cedd46a9f2b5,Product,Christmas Holly and Berries,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_4c3c6904ec5e441c89afc3721d569ce0~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c6854246-d096-5334-40a2-ca1d7fb65a2b,Product,Christmas Santa Claus,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_5df70970c0394e3fbc450078f7c7be45~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_52bbec11-b41d-1e70-2abc-c8d510f932cb,Product,Christmas Tree,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_c59e48ed7e84480aa39104cf7f73e2a3~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b200bd8e-9515-0208-a1b0-f6255326ce90,Product,Blue and Silver,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_e345fa265c9f4cf58e36c3187bf56351~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_aff0d7dc-ba7e-539a-731a-38b3c8542c70,Product,Hunnuka,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_4e959efc69d04d92982d6d8a0ae73565~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f0e2c81f-310a-dc30-3465-ce44a2ac06b7,Product,Chanukah,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_2629447aa26f416989a6a9c8d94b6d21~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_06d199bc-b232-171e-9dbb-13d1b7237c9b,Product,Star of David Hunnuka,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_e2d658112ff44a95ba46b9cb446d5796~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2eedc953-cb74-9b95-7564-cec34a685ddf,Product,Christmas Polka-dot,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_a071bc666bc3432b8fcf38dc1f2640dd~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_70eae08d-2126-4af9-cf73-a74e0fec4f53,Product,Feliz Navidad,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_45b83b25c32b4949a1db2483ebca58e8~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,10.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7854f966-728f-aa9f-e7ba-59593bd9bee7,Product,Christmas Flamingos I,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_aba2beeeb8e14f2a8ba2b25504921c68~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7646c6fa-d48d-0732-8efd-a9667b1850bc,Product,Christmas Plaid M,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_694ccc994cc0406cb7636d774793919c~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_828802c0-0692-9aa9-64de-f626c065a411,Product,Mickey and Minnie Blue,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_f590f199109943e390931c9a6cc372b6~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e25b8df7-412a-0bb8-02d4-11f11fc6d405,Product,Mickey and Minnie Mouse Grey and Blue,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_f12d168c7e874192848f0119b8b0fc88~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_86c1b23f-d3a7-b8eb-c43c-528c9f805364,Product,Sun Flowers III,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_7b123bfe35944aae9222f5e0e69da204~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_aec0e1f9-4ec7-f821-fccb-e1fd5b80403b,Product,Moon & Stars,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_32400fafe7064ef5b8958cacbf8aa0fc~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a579c8d7-bfae-09dc-85f4-cb99f5ecc36b,Product,Fish III,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_0e6c1333b77148ff8c840cb7ed3df984~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_94fc3c18-84d3-ea24-1989-96feb8b7bcda,Product,Bumble Bee,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_4c90f072e49c4ba2b1d5bfb012e82711~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a45d02a4-4391-3fb3-3b04-709bbe0ee6fb,Product,Christmas Flamingos I,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_fa56f6a1489e43e1923424210af0e74e~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e0ad5deb-7a8d-4e26-99d3-c0d2fd259ddf,Product,Boston Red Sox II,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_8dfb5e13de2c4983b55489ffd0077da3~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,12.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_de52a321-709c-fb94-9a52-dda35e4cf2ec,Product,Red and Blue Floral,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_14d77c29bd974e0c9832a784dfbb6f97~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_75bb138d-3018-5a29-89f7-b40c65a6bf2e,Product,Belle Beauty and the Beast,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_01346afae64f44549150c07e350f25e8~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d021c191-34e3-7a22-9ba3-e6c1bde9783f,Product,Rudolph the Red Nose Reindeer,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_c3d99f76acce4cb48177356ce669660c~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,12.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d148adaa-3892-a7a9-4529-810775611c68,Product,Peanuts Christmas,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_e06a9d533a0a466c8c7a7bbfabe95492~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,10.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a5703698-610f-2f78-3809-a3db0273b424,Product,Frosty the Snow Man,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_04d7adc9bbb0463985fac00d14878987~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,12.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c03f8a10-18a2-0d7f-c711-b5b7a4216a98,Product,Eagle,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_d23bf8c6ca1e44f28f3a27f285ea3181~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b70aebfc-bc6e-991b-c91b-12d0bf8f7a48,Product,Puppy,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_bc2683aea7a6475ab416e63874e94566~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
